,is_phishing,is_safe,suspicious_words_subject,suspicious_words_body,sender_nums_count,sender_domain_num_count,sender_domain_length,urls_count,protocol,contains_ip,url_length,TLD_alpha,subdomain_level,slash_count,dots_count,hyphens_count,has_non_latin
17891,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17892,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17893,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
17894,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
17895,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
17896,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17897,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17898,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
17900,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17901,1.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17902,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,18.0,1.0,0.0,3.0,1.0,0.0,0.0
17903,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
17904,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17906,1.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17908,1.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17909,1.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17910,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,25.0,1.0,1.0,2.0,2.0,0.0,0.0
17911,1.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17912,1.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,0.0,0.0,136.0,1.0,2.0,4.0,4.0,2.0,0.0
17913,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
17914,1.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
17915,1.0,0.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17917,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17918,1.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17919,1.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17920,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
17922,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17923,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
17924,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17926,0.0,1.0,0.0,17.0,0.0,0.0,8.0,3.0,0.0,0.0,55.0,1.0,1.0,6.0,3.0,0.0,0.0
17927,1.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
17928,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17929,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
17930,1.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17931,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17932,0.0,1.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,74.0,1.0,1.0,6.0,3.0,2.0,0.0
17933,1.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
17934,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17935,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17936,0.0,1.0,0.0,6.0,2.0,0.0,7.0,3.0,0.0,0.0,27.0,1.0,2.0,4.0,3.0,0.0,0.0
17937,1.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17938,1.0,0.0,0.0,1.0,0.0,1.0,11.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17939,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
17940,1.0,0.0,1.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17941,1.0,0.0,0.0,1.0,2.0,0.0,14.0,1.0,0.0,0.0,29.0,1.0,1.0,2.0,2.0,0.0,0.0
17942,1.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17943,1.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17944,1.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17945,1.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
17946,1.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17947,1.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17948,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17949,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17950,1.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17952,0.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,74.0,1.0,1.0,6.0,3.0,2.0,0.0
17953,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17954,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
17955,1.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17956,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17958,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17959,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
17960,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17961,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
17962,1.0,0.0,0.0,1.0,0.0,2.0,9.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
17963,1.0,0.0,1.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17964,0.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,50.0,1.0,1.0,5.0,2.0,1.0,0.0
17965,1.0,0.0,0.0,0.0,2.0,0.0,15.0,1.0,0.0,0.0,27.0,1.0,1.0,2.0,2.0,0.0,0.0
17966,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,20.0,1.0,0.0,2.0,1.0,0.0,0.0
17967,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,51.0,1.0,2.0,3.0,4.0,0.0,0.0
17968,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
17969,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17970,0.0,1.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,75.0,1.0,1.0,6.0,2.0,2.0,0.0
17971,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
17972,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17973,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
17974,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
17975,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
17976,0.0,1.0,0.0,6.0,0.0,0.0,20.0,3.0,0.0,0.0,41.0,1.0,2.0,4.0,3.0,1.0,0.0
17977,1.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17982,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17983,1.0,0.0,0.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
17984,0.0,1.0,0.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,74.0,1.0,1.0,6.0,3.0,2.0,0.0
17985,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,22.0,1.0,0.0,3.0,1.0,0.0,0.0
17986,1.0,0.0,0.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17987,0.0,1.0,1.0,4.0,0.0,0.0,10.0,3.0,0.0,0.0,94.0,1.0,1.0,6.0,2.0,1.0,0.0
17988,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,22.0,1.0,0.0,3.0,1.0,0.0,0.0
17989,1.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17990,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17991,1.0,0.0,0.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,22.0,1.0,0.0,3.0,1.0,0.0,0.0
17992,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
17993,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
17994,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
17995,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,39.0,1.0,0.0,3.0,2.0,0.0,0.0
17996,1.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,136.0,1.0,2.0,4.0,4.0,2.0,0.0
17997,1.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
18000,1.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,53.0,1.0,0.0,3.0,1.0,0.0,0.0
18001,1.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
18002,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,20.0,1.0,1.0,2.0,2.0,0.0,0.0
18005,0.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,55.0,1.0,1.0,5.0,3.0,0.0,0.0
18006,0.0,1.0,0.0,2.0,0.0,0.0,12.0,3.0,0.0,0.0,76.0,1.0,1.0,6.0,3.0,2.0,0.0
18007,0.0,1.0,0.0,2.0,0.0,0.0,12.0,3.0,0.0,0.0,50.0,1.0,1.0,5.0,2.0,1.0,0.0
18009,1.0,0.0,0.0,1.0,0.0,2.0,9.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
18010,0.0,1.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,43.0,1.0,1.0,3.0,3.0,2.0,0.0
18011,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
18012,1.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
18013,0.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,48.0,1.0,1.0,3.0,2.0,0.0,0.0
18015,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
18017,1.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
18019,1.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,47.0,1.0,2.0,3.0,4.0,0.0,0.0
18022,0.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,50.0,1.0,1.0,5.0,2.0,1.0,0.0
18023,0.0,1.0,1.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,32.0,1.0,1.0,3.0,2.0,0.0,0.0
18024,1.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
18025,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,74.0,1.0,1.0,6.0,3.0,2.0,0.0
18027,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0
18028,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
18030,1.0,0.0,0.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,22.0,1.0,0.0,2.0,1.0,0.0,0.0
18031,0.0,1.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,46.0,1.0,1.0,4.0,2.0,0.0,0.0
18032,0.0,1.0,0.0,5.0,0.0,0.0,6.0,3.0,0.0,0.0,57.0,1.0,1.0,4.0,2.0,0.0,0.0
18033,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,72.0,1.0,1.0,3.0,3.0,1.0,0.0
18034,0.0,1.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,25.0,1.0,1.0,3.0,2.0,0.0,0.0
18035,0.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,69.0,1.0,1.0,5.0,4.0,1.0,0.0
18036,1.0,0.0,0.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,29.0,1.0,1.0,0.0,2.0,0.0,0.0
18037,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
18038,0.0,1.0,0.0,2.0,0.0,0.0,14.0,3.0,0.0,0.0,57.0,1.0,1.0,3.0,3.0,1.0,0.0
18047,0.0,1.0,0.0,4.0,0.0,0.0,13.0,3.0,0.0,0.0,55.0,1.0,1.0,6.0,2.0,0.0,0.0
18048,1.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,44.0,1.0,0.0,3.0,1.0,0.0,0.0
18049,1.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,25.0,1.0,1.0,2.0,2.0,0.0,0.0
18050,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,20.0,1.0,0.0,2.0,1.0,0.0,0.0
18051,1.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0,0.0,0.0
18052,0.0,1.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,43.0,1.0,1.0,4.0,3.0,0.0,0.0
18056,0.0,1.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,24.0,1.0,1.0,2.0,2.0,0.0,0.0
18062,1.0,0.0,0.0,1.0,4.0,3.0,8.0,1.0,0.0,0.0,24.0,1.0,1.0,3.0,2.0,0.0,0.0
18063,0.0,1.0,0.0,3.0,0.0,0.0,12.0,3.0,0.0,0.0,49.0,1.0,3.0,4.0,5.0,1.0,0.0
18066,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
18068,0.0,1.0,0.0,3.0,0.0,0.0,15.0,3.0,0.0,0.0,51.0,1.0,2.0,4.0,3.0,2.0,0.0
18070,0.0,1.0,0.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,32.0,1.0,1.0,3.0,2.0,1.0,0.0
18071,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,32.0,1.0,1.0,3.0,2.0,0.0,0.0
18072,1.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
18073,1.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,29.0,1.0,1.0,2.0,2.0,0.0,0.0
18076,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
18077,1.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
18079,0.0,1.0,0.0,5.0,0.0,0.0,16.0,1.0,0.0,0.0,103.0,1.0,1.0,3.0,3.0,1.0,0.0
18081,0.0,1.0,0.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,52.0,1.0,1.0,5.0,2.0,1.0,0.0
18083,0.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,74.0,1.0,1.0,6.0,3.0,2.0,0.0
18088,1.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,136.0,1.0,2.0,4.0,4.0,0.0,0.0
18089,1.0,0.0,0.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,1.0,0.0,2.0,1.0,0.0,0.0
18090,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,52.0,1.0,1.0,5.0,2.0,1.0,0.0
18091,0.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,46.0,1.0,1.0,4.0,2.0,0.0,0.0
18093,0.0,1.0,0.0,5.0,0.0,0.0,13.0,1.0,0.0,0.0,33.0,1.0,1.0,3.0,3.0,0.0,0.0
18095,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,136.0,1.0,2.0,4.0,4.0,1.0,0.0
18097,0.0,1.0,0.0,5.0,0.0,0.0,24.0,3.0,0.0,0.0,34.0,1.0,0.0,3.0,1.0,0.0,0.0
18099,0.0,1.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,76.0,1.0,1.0,6.0,3.0,2.0,0.0
18100,1.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,43.0,1.0,0.0,3.0,1.0,0.0,0.0
18102,1.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,44.0,1.0,0.0,3.0,1.0,0.0,0.0
18105,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,74.0,1.0,1.0,6.0,3.0,2.0,0.0
18106,0.0,1.0,1.0,1.0,1.0,0.0,18.0,1.0,0.0,0.0,94.0,1.0,1.0,6.0,2.0,0.0,0.0
18107,0.0,1.0,0.0,4.0,0.0,0.0,24.0,3.0,0.0,0.0,24.0,1.0,1.0,3.0,2.0,0.0,0.0
18109,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,25.0,1.0,1.0,4.0,2.0,0.0,0.0
18112,0.0,1.0,0.0,2.0,4.0,0.0,8.0,3.0,0.0,0.0,26.0,1.0,0.0,3.0,1.0,1.0,0.0
18114,1.0,0.0,0.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,24.0,1.0,0.0,2.0,1.0,0.0,0.0
18116,0.0,1.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,33.0,1.0,1.0,2.0,2.0,0.0,0.0
18117,0.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,74.0,1.0,1.0,6.0,3.0,2.0,0.0
18119,0.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,51.0,1.0,1.0,5.0,2.0,1.0,0.0
18120,0.0,1.0,0.0,2.0,0.0,0.0,14.0,3.0,0.0,0.0,57.0,1.0,1.0,3.0,3.0,1.0,0.0
18122,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,21.0,1.0,0.0,3.0,1.0,0.0,0.0
18123,0.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,46.0,1.0,1.0,4.0,2.0,0.0,0.0
18124,0.0,1.0,1.0,7.0,0.0,0.0,19.0,3.0,0.0,0.0,31.0,1.0,0.0,5.0,1.0,0.0,0.0
18125,0.0,1.0,1.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,94.0,1.0,1.0,6.0,2.0,0.0,0.0
18131,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,50.0,1.0,1.0,4.0,3.0,1.0,0.0
18132,0.0,1.0,0.0,2.0,0.0,0.0,26.0,2.0,0.0,0.0,28.0,1.0,1.0,3.0,2.0,0.0,0.0
18136,0.0,1.0,1.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,64.0,1.0,1.0,3.0,3.0,2.0,0.0
18137,0.0,1.0,1.0,3.0,0.0,0.0,14.0,3.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0
18141,0.0,1.0,0.0,4.0,0.0,1.0,6.0,3.0,0.0,0.0,25.0,1.0,1.0,3.0,2.0,0.0,0.0
18145,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,136.0,1.0,2.0,4.0,4.0,2.0,0.0
18146,0.0,1.0,0.0,7.0,0.0,0.0,29.0,3.0,0.0,0.0,138.0,1.0,1.0,5.0,5.0,1.0,0.0
18147,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
18149,0.0,1.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,0.0,35.0,1.0,1.0,4.0,2.0,0.0,0.0
18150,0.0,1.0,0.0,4.0,0.0,0.0,9.0,3.0,0.0,0.0,27.0,1.0,1.0,3.0,3.0,0.0,0.0
18151,0.0,1.0,1.0,9.0,0.0,0.0,5.0,3.0,0.0,0.0,94.0,1.0,1.0,6.0,2.0,0.0,0.0
18153,0.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,38.0,1.0,1.0,4.0,3.0,0.0,0.0
18155,1.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,136.0,1.0,2.0,4.0,4.0,2.0,0.0
18156,0.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,52.0,1.0,1.0,5.0,2.0,1.0,0.0
18157,1.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,28.0,1.0,1.0,2.0,2.0,0.0,0.0
18158,0.0,1.0,0.0,5.0,0.0,0.0,11.0,2.0,0.0,0.0,40.0,1.0,2.0,5.0,3.0,0.0,0.0
18159,0.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,58.0,1.0,1.0,4.0,3.0,0.0,0.0
18163,1.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,31.0,1.0,1.0,2.0,2.0,0.0,0.0
18164,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,74.0,1.0,1.0,6.0,3.0,2.0,0.0
18165,0.0,1.0,0.0,5.0,2.0,0.0,9.0,3.0,0.0,0.0,27.0,1.0,2.0,2.0,3.0,0.0,0.0
18166,0.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,58.0,1.0,1.0,4.0,3.0,0.0,0.0
18168,1.0,0.0,0.0,2.0,2.0,0.0,16.0,1.0,0.0,0.0,30.0,1.0,1.0,3.0,2.0,0.0,0.0
18170,1.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0
18175,0.0,1.0,0.0,6.0,0.0,0.0,13.0,2.0,0.0,0.0,33.0,1.0,1.0,3.0,3.0,0.0,0.0
18176,0.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,39.0,1.0,0.0,3.0,2.0,0.0,0.0
18177,0.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,63.0,1.0,1.0,6.0,2.0,2.0,0.0
18178,0.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,67.0,1.0,1.0,6.0,3.0,1.0,0.0
